id,video_id,clip_id,mode,pkl_split,label,regression_label,score_abs_diff,annotation,pkl_polarity,classification_label
130456$_$5,130456,5,valid,valid,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
130456$_$6,130456,6,valid,valid,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
130456$_$7,130456,7,valid,valid,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
130633$_$5,130633,5,train,train,0.0,0.0,0.0,Neutral,neutral,1
130633$_$7,130633,7,train,train,2.3333332538604736,2.3333332538604736,0.0,Positive,positive,2
131650$_$0,131650,0,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
131650$_$1,131650,1,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
131650$_$3,131650,3,train,train,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
131650$_$9,131650,9,train,train,-3.0,-3.0,0.0,Negative,negative,0
131871$_$1,131871,1,train,train,-2.0,-2.0,0.0,Negative,negative,0
131936$_$2,131936,2,train,train,0.0,0.0,0.0,Neutral,neutral,1
131936$_$4,131936,4,train,train,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
132028$_$7,132028,7,test,test,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
134252$_$0,134252,0,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
134252$_$1,134252,1,train,train,0.0,0.0,0.0,Neutral,neutral,1
135623$_$5,135623,5,test,test,-2.3333332538604736,-2.3333332538604736,0.0,Negative,negative,0
135623$_$8,135623,8,test,test,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
136196$_$0,136196,0,test,test,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
136196$_$8,136196,8,test,test,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
136196$_$9,136196,9,test,test,-2.0,-2.0,0.0,Negative,negative,0
136205$_$0,136205,0,train,train,0.0,0.0,0.0,Neutral,neutral,1
136205$_$12,136205,12,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
136205$_$6,136205,6,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
136211$_$2,136211,2,train,train,2.0,2.0,0.0,Positive,positive,2
136211$_$3,136211,3,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
137827$_$1,137827,1,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
137827$_$2,137827,2,train,train,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
137827$_$4,137827,4,train,train,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
139006$_$12,139006,12,train,train,-2.6666667461395264,-2.6666667461395264,0.0,Negative,negative,0
139006$_$3,139006,3,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
139032$_$16,139032,16,train,train,-2.6666667461395264,-2.6666667461395264,0.0,Negative,negative,0
139032$_$3,139032,3,train,train,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
13JpsLvddoY$_$7,13JpsLvddoY,7,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
13JpsLvddoY$_$8,13JpsLvddoY,8,train,train,2.0,2.0,0.0,Positive,positive,2
140293$_$0,140293,0,train,train,0.0,0.0,0.0,Neutral,neutral,1
140317$_$5,140317,5,train,train,0.0,0.0,0.0,Neutral,neutral,1
140317$_$7,140317,7,train,train,0.0,0.0,0.0,Neutral,neutral,1
154449$_$2,154449,2,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
154449$_$4,154449,4,train,train,-2.3333332538604736,-2.3333332538604736,0.0,Negative,negative,0
154449$_$6,154449,6,train,train,-3.0,-3.0,0.0,Negative,negative,0
154449$_$8,154449,8,train,train,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
15837$_$1,15837,1,train,train,0.0,0.0,0.0,Neutral,neutral,1
15837$_$9,15837,9,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
15Wu4U2VPLw$_$2,15Wu4U2VPLw,2,train,train,0.0,0.0,0.0,Neutral,neutral,1
15Wu4U2VPLw$_$4,15Wu4U2VPLw,4,train,train,0.0,0.0,0.0,Neutral,neutral,1
15Wu4U2VPLw$_$6,15Wu4U2VPLw,6,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
15ktF-6wutk$_$4,15ktF-6wutk,4,train,train,1.0,1.0,0.0,Positive,positive,2
167521$_$16,167521,16,test,test,2.0,2.0,0.0,Positive,positive,2
167521$_$17,167521,17,test,test,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
167521$_$5,167521,5,test,test,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
180923$_$14,180923,14,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
180923$_$4,180923,4,train,train,0.0,0.0,0.0,Neutral,neutral,1
180923$_$5,180923,5,train,train,0.0,0.0,0.0,Neutral,neutral,1
180923$_$6,180923,6,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
184784$_$6,184784,6,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
186631$_$10,186631,10,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
186631$_$6,186631,6,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
188122$_$12,188122,12,train,train,0.0,0.0,0.0,Neutral,neutral,1
188122$_$16,188122,16,train,train,2.0,2.0,0.0,Positive,positive,2
188122$_$9,188122,9,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
188343$_$12,188343,12,valid,valid,-2.0,-2.0,0.0,Negative,negative,0
188343$_$13,188343,13,valid,valid,1.0,1.0,0.0,Positive,positive,2
188343$_$5,188343,5,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
188343$_$8,188343,8,valid,valid,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
188343$_$9,188343,9,valid,valid,1.0,1.0,0.0,Positive,positive,2
189966$_$12,189966,12,train,train,0.0,0.0,0.0,Neutral,neutral,1
189966$_$14,189966,14,train,train,0.0,0.0,0.0,Neutral,neutral,1
189966$_$16,189966,16,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
189966$_$19,189966,19,train,train,0.0,0.0,0.0,Neutral,neutral,1
189966$_$2,189966,2,train,train,0.0,0.0,0.0,Neutral,neutral,1
189966$_$21,189966,21,train,train,-2.0,-2.0,0.0,Negative,negative,0
189966$_$22,189966,22,train,train,-2.0,-2.0,0.0,Negative,negative,0
189966$_$4,189966,4,train,train,0.0,0.0,0.0,Neutral,neutral,1
189966$_$6,189966,6,train,train,0.0,0.0,0.0,Neutral,neutral,1
18JTkk8JbeU$_$6,18JTkk8JbeU,6,train,train,0.0,0.0,0.0,Neutral,neutral,1
18QjfdhJEM4$_$14,18QjfdhJEM4,14,train,train,0.0,0.0,0.0,Neutral,neutral,1
18QjfdhJEM4$_$17,18QjfdhJEM4,17,train,train,0.0,0.0,0.0,Neutral,neutral,1
18QjfdhJEM4$_$23,18QjfdhJEM4,23,train,train,-2.0,-2.0,0.0,Negative,negative,0
18QjfdhJEM4$_$4,18QjfdhJEM4,4,train,train,1.0,1.0,0.0,Positive,positive,2
190740$_$2,190740,2,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
190740$_$4,190740,4,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
190740$_$6,190740,6,train,train,-2.6666667461395264,-2.6666667461395264,0.0,Negative,negative,0
190740$_$7,190740,7,train,train,-2.6666667461395264,-2.6666667461395264,0.0,Negative,negative,0
190743$_$13,190743,13,test,test,-2.0,-2.0,0.0,Negative,negative,0
190743$_$17,190743,17,test,test,-2.0,-2.0,0.0,Negative,negative,0
190743$_$5,190743,5,test,test,-2.0,-2.0,0.0,Negative,negative,0
192799$_$10,192799,10,train,train,1.0,1.0,0.0,Positive,positive,2
192799$_$17,192799,17,train,train,-2.0,-2.0,0.0,Negative,negative,0
192799$_$7,192799,7,train,train,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
192799$_$8,192799,8,train,train,-2.3333332538604736,-2.3333332538604736,0.0,Negative,negative,0
194299$_$14,194299,14,test,test,0.0,0.0,0.0,Neutral,neutral,1
194299$_$4,194299,4,test,test,-1.0,-1.0,0.0,Negative,negative,0
194299$_$9,194299,9,test,test,0.0,0.0,0.0,Neutral,neutral,1
194625$_$16,194625,16,train,train,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
194625$_$18,194625,18,train,train,-2.0,-2.0,0.0,Negative,negative,0
194625$_$5,194625,5,train,train,0.0,0.0,0.0,Neutral,neutral,1
194625$_$7,194625,7,train,train,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
197778$_$11,197778,11,train,train,3.0,3.0,0.0,Positive,positive,2
197778$_$2,197778,2,train,train,1.0,1.0,0.0,Positive,positive,2
197778$_$4,197778,4,train,train,0.0,0.0,0.0,Neutral,neutral,1
197778$_$9,197778,9,train,train,0.0,0.0,0.0,Neutral,neutral,1
198112$_$0,198112,0,test,test,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
198112$_$12,198112,12,test,test,2.0,2.0,0.0,Positive,positive,2
198112$_$5,198112,5,test,test,1.0,1.0,0.0,Positive,positive,2
198112$_$8,198112,8,test,test,2.0,2.0,0.0,Positive,positive,2
198112$_$9,198112,9,test,test,2.3333332538604736,2.3333332538604736,0.0,Positive,positive,2
19k6sEC7814$_$10,19k6sEC7814,10,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
19k6sEC7814$_$4,19k6sEC7814,4,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
1A-aRhYx-GQ$_$15,1A-aRhYx-GQ,15,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
1A-aRhYx-GQ$_$31,1A-aRhYx-GQ,31,train,train,2.0,2.0,0.0,Positive,positive,2
1A-aRhYx-GQ$_$7,1A-aRhYx-GQ,7,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
1A7dqFxx8wU$_$0,1A7dqFxx8wU,0,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
1CjUHNYzW1E$_$11,1CjUHNYzW1E,11,train,train,2.0,2.0,0.0,Positive,positive,2
1ESU5ONMMxs$_$0,1ESU5ONMMxs,0,train,train,-1.0,-1.0,0.0,Negative,negative,0
1ESU5ONMMxs$_$14,1ESU5ONMMxs,14,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
1ESU5ONMMxs$_$6,1ESU5ONMMxs,6,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
1ESU5ONMMxs$_$8,1ESU5ONMMxs,8,train,train,0.0,0.0,0.0,Neutral,neutral,1
1F0qH0EEBfo$_$0,1F0qH0EEBfo,0,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
1F0qH0EEBfo$_$1,1F0qH0EEBfo,1,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
1F0qH0EEBfo$_$14,1F0qH0EEBfo,14,train,train,0.0,0.0,0.0,Neutral,neutral,1
1F0qH0EEBfo$_$15,1F0qH0EEBfo,15,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
1F0qH0EEBfo$_$21,1F0qH0EEBfo,21,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
1F0qH0EEBfo$_$5,1F0qH0EEBfo,5,train,train,1.0,1.0,0.0,Positive,positive,2
1F0qH0EEBfo$_$9,1F0qH0EEBfo,9,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
1HK7Nea0PFo$_$1,1HK7Nea0PFo,1,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
1HS2HcN2LDo$_$1,1HS2HcN2LDo,1,test,test,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
1HS2HcN2LDo$_$9,1HS2HcN2LDo,9,test,test,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
1JQ9UCBEmCU$_$0,1JQ9UCBEmCU,0,train,train,0.0,0.0,0.0,Neutral,neutral,1
1JQ9UCBEmCU$_$1,1JQ9UCBEmCU,1,train,train,0.0,0.0,0.0,Neutral,neutral,1
1S6ji_d4OLI$_$9,1S6ji_d4OLI,9,test,test,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
1W38PnuWIkM$_$3,1W38PnuWIkM,3,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
1W38PnuWIkM$_$4,1W38PnuWIkM,4,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
1W38PnuWIkM$_$5,1W38PnuWIkM,5,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
1W38PnuWIkM$_$6,1W38PnuWIkM,6,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
1bzS0YF5hfs$_$1,1bzS0YF5hfs,1,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
1dWsw38VDjY$_$9,1dWsw38VDjY,9,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
1fqNb8cfLFE$_$2,1fqNb8cfLFE,2,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
1jogeKX0wGw$_$4,1jogeKX0wGw,4,test,test,1.0,1.0,0.0,Positive,positive,2
1k7br8xXMSU$_$11,1k7br8xXMSU,11,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
1k7br8xXMSU$_$12,1k7br8xXMSU,12,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
1mHjMNZZvFo$_$1,1mHjMNZZvFo,1,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
1mHjMNZZvFo$_$5,1mHjMNZZvFo,5,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
1pl2FVdQWj0$_$2,1pl2FVdQWj0,2,test,test,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
1pvK0_9SQns$_$10,1pvK0_9SQns,10,train,train,0.0,0.0,0.0,Neutral,neutral,1
1pvK0_9SQns$_$8,1pvK0_9SQns,8,train,train,0.0,0.0,0.0,Neutral,neutral,1
1sJjdaXXuJg$_$4,1sJjdaXXuJg,4,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
1tuMFJnlXJc$_$1,1tuMFJnlXJc,1,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
1tuMFJnlXJc$_$20,1tuMFJnlXJc,20,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
1tuMFJnlXJc$_$3,1tuMFJnlXJc,3,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
1tuMFJnlXJc$_$4,1tuMFJnlXJc,4,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
2-4autDbHVQ$_$12,2-4autDbHVQ,12,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
2-4autDbHVQ$_$19,2-4autDbHVQ,19,train,train,2.3333332538604736,2.3333332538604736,0.0,Positive,positive,2
2-4autDbHVQ$_$8,2-4autDbHVQ,8,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
2-5hH_k2VFk$_$9,2-5hH_k2VFk,9,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
200941$_$10,200941,10,test,test,-1.0,-1.0,0.0,Negative,negative,0
201582$_$2,201582,2,train,train,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
201582$_$6,201582,6,train,train,0.0,0.0,0.0,Neutral,neutral,1
202431$_$6,202431,6,train,train,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
202810$_$7,202810,7,train,train,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
202810$_$8,202810,8,train,train,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
202826$_$10,202826,10,test,test,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
202826$_$7,202826,7,test,test,1.0,1.0,0.0,Positive,positive,2
202990$_$5,202990,5,train,train,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
202990$_$6,202990,6,train,train,0.0,0.0,0.0,Neutral,neutral,1
206049$_$0,206049,0,train,train,1.0,1.0,0.0,Positive,positive,2
206049$_$3,206049,3,train,train,-2.0,-2.0,0.0,Negative,negative,0
206051$_$2,206051,2,train,train,0.0,0.0,0.0,Neutral,neutral,1
206376$_$2,206376,2,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
206507$_$2,206507,2,train,train,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
206507$_$6,206507,6,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
206585$_$3,206585,3,test,test,0.0,0.0,0.0,Neutral,neutral,1
206606$_$5,206606,5,train,train,-1.0,-1.0,0.0,Negative,negative,0
206606$_$7,206606,7,train,train,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
207812$_$3,207812,3,train,train,2.3333332538604736,2.3333332538604736,0.0,Positive,positive,2
207812$_$8,207812,8,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
207812$_$9,207812,9,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
208148$_$11,208148,11,train,train,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
208148$_$6,208148,6,train,train,0.0,0.0,0.0,Neutral,neutral,1
208299$_$4,208299,4,train,train,-1.0,-1.0,0.0,Negative,negative,0
208299$_$5,208299,5,train,train,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
208299$_$6,208299,6,train,train,-2.3333332538604736,-2.3333332538604736,0.0,Negative,negative,0
208299$_$8,208299,8,train,train,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
208322$_$12,208322,12,test,test,-2.3333332538604736,-2.3333332538604736,0.0,Negative,negative,0
208416$_$0,208416,0,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
208416$_$11,208416,11,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
208416$_$13,208416,13,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
208416$_$16,208416,16,train,train,2.0,2.0,0.0,Positive,positive,2
208416$_$2,208416,2,train,train,1.0,1.0,0.0,Positive,positive,2
208416$_$7,208416,7,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
208416$_$8,208416,8,train,train,0.0,0.0,0.0,Neutral,neutral,1
208416$_$9,208416,9,train,train,0.0,0.0,0.0,Neutral,neutral,1
208592$_$2,208592,2,test,test,0.0,0.0,0.0,Neutral,neutral,1
208592$_$9,208592,9,test,test,-2.6666667461395264,-2.6666667461395264,0.0,Negative,negative,0
209354$_$1,209354,1,train,train,2.0,2.0,0.0,Positive,positive,2
209354$_$2,209354,2,train,train,1.0,1.0,0.0,Positive,positive,2
209758$_$15,209758,15,test,test,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
209758$_$3,209758,3,test,test,0.0,0.0,0.0,Neutral,neutral,1
209758$_$5,209758,5,test,test,0.0,0.0,0.0,Neutral,neutral,1
209775$_$0,209775,0,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
209775$_$1,209775,1,train,train,-1.0,-1.0,0.0,Negative,negative,0
209775$_$10,209775,10,train,train,-2.3333332538604736,-2.3333332538604736,0.0,Negative,negative,0
209775$_$5,209775,5,train,train,-2.3333332538604736,-2.3333332538604736,0.0,Negative,negative,0
20LfN8ENbhM$_$1,20LfN8ENbhM,1,test,test,2.0,2.0,0.0,Positive,positive,2
210238$_$1,210238,1,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
210238$_$13,210238,13,train,train,0.0,0.0,0.0,Neutral,neutral,1
210238$_$14,210238,14,train,train,0.0,0.0,0.0,Neutral,neutral,1
210238$_$16,210238,16,train,train,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
210238$_$18,210238,18,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
210259$_$0,210259,0,test,test,0.0,0.0,0.0,Neutral,neutral,1
210259$_$11,210259,11,test,test,-3.0,-3.0,0.0,Negative,negative,0
210259$_$16,210259,16,test,test,-2.3333332538604736,-2.3333332538604736,0.0,Negative,negative,0
210259$_$8,210259,8,test,test,-2.3333332538604736,-2.3333332538604736,0.0,Negative,negative,0
210433$_$0,210433,0,test,test,0.0,0.0,0.0,Neutral,neutral,1
210433$_$7,210433,7,test,test,-2.0,-2.0,0.0,Negative,negative,0
210618$_$10,210618,10,train,train,0.0,0.0,0.0,Neutral,neutral,1
210618$_$11,210618,11,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
210618$_$15,210618,15,train,train,0.0,0.0,0.0,Neutral,neutral,1
210618$_$5,210618,5,train,train,0.0,0.0,0.0,Neutral,neutral,1
210618$_$8,210618,8,train,train,0.0,0.0,0.0,Neutral,neutral,1
210618$_$9,210618,9,train,train,1.0,1.0,0.0,Positive,positive,2
21137$_$0,21137,0,train,train,1.0,1.0,0.0,Positive,positive,2
21137$_$1,21137,1,train,train,0.0,0.0,0.0,Neutral,neutral,1
21137$_$2,21137,2,train,train,2.0,2.0,0.0,Positive,positive,2
21137$_$3,21137,3,train,train,2.6666667461395264,2.6666667461395264,0.0,Positive,positive,2
21137$_$9,21137,9,train,train,2.0,2.0,0.0,Positive,positive,2
211875$_$4,211875,4,test,test,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
211875$_$8,211875,8,test,test,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
212532$_$10,212532,10,train,train,-2.0,-2.0,0.0,Negative,negative,0
212532$_$9,212532,9,train,train,-2.6666667461395264,-2.6666667461395264,0.0,Negative,negative,0
213327$_$6,213327,6,test,test,-2.3333332538604736,-2.3333332538604736,0.0,Negative,negative,0
213327$_$8,213327,8,test,test,-2.0,-2.0,0.0,Negative,negative,0
213619$_$0,213619,0,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
213619$_$3,213619,3,train,train,0.0,0.0,0.0,Neutral,neutral,1
214095$_$1,214095,1,train,train,0.0,0.0,0.0,Neutral,neutral,1
214095$_$11,214095,11,train,train,-2.6666667461395264,-2.6666667461395264,0.0,Negative,negative,0
214095$_$4,214095,4,train,train,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
215259$_$4,215259,4,train,train,2.0,2.0,0.0,Positive,positive,2
215259$_$5,215259,5,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
215318$_$12,215318,12,test,test,0.0,0.0,0.0,Neutral,neutral,1
216007$_$1,216007,1,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
216007$_$12,216007,12,train,train,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
216007$_$2,216007,2,train,train,-2.3333332538604736,-2.3333332538604736,0.0,Negative,negative,0
216007$_$24,216007,24,train,train,0.0,0.0,0.0,Neutral,neutral,1
216007$_$28,216007,28,train,train,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
216007$_$29,216007,29,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
216007$_$5,216007,5,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
216007$_$9,216007,9,train,train,-1.0,-1.0,0.0,Negative,negative,0
216097$_$1,216097,1,valid,valid,-1.0,-1.0,0.0,Negative,negative,0
216097$_$2,216097,2,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
216097$_$4,216097,4,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
216097$_$5,216097,5,valid,valid,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
216097$_$7,216097,7,valid,valid,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
216097$_$8,216097,8,valid,valid,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
21638$_$0,21638,0,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
21638$_$1,21638,1,train,train,0.0,0.0,0.0,Neutral,neutral,1
21638$_$6,21638,6,train,train,2.0,2.0,0.0,Positive,positive,2
216857$_$1,216857,1,train,train,0.0,0.0,0.0,Neutral,neutral,1
216857$_$10,216857,10,train,train,-1.0,-1.0,0.0,Negative,negative,0
216857$_$3,216857,3,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
216857$_$6,216857,6,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
