version,split,id,video_id,clip_id,text_char_len,text_word_len,text_bert_valid_len,attention_mask_has_internal_zero,regression_label,classification_label,polarity_from_regression,polarity_from_classification,label_sources_agree,audio_valid_length,audio_inferred_length,audio_nonzero_steps,audio_internal_zero_steps,vision_valid_length,vision_inferred_length,vision_nonzero_steps,vision_internal_zero_steps,text_inferred_length,text_internal_zero_steps,audio_matches_bert_length,text_bert_starts_with_101
aligned,train,130633$_$5,130633,5,200,43,50,False,0.0,1,neutral,neutral,True,49,49,48,0,49,49,48,0,50,0,True,True
aligned,train,130633$_$7,130633,7,74,13,18,False,2.3333332538604736,2,positive,positive,True,17,17,16,0,17,17,16,0,50,0,True,True
aligned,train,131650$_$1,131650,1,159,32,40,False,1.6666666269302368,2,positive,positive,True,39,39,38,0,39,39,38,0,50,0,True,True
aligned,train,131650$_$0,131650,0,72,16,21,False,0.3333333432674408,2,positive,positive,True,20,20,19,0,20,20,19,0,50,0,True,True
aligned,train,131650$_$3,131650,3,76,14,16,False,-1.3333333730697632,0,negative,negative,True,15,15,14,0,15,15,14,0,50,0,True,True
aligned,train,131650$_$9,131650,9,12,3,5,False,-3.0,0,negative,negative,True,4,4,3,0,4,4,3,0,50,0,True,True
aligned,train,131871$_$1,131871,1,121,24,33,False,-2.0,0,negative,negative,True,32,32,31,0,32,32,31,0,50,0,True,True
aligned,train,131936$_$2,131936,2,43,7,11,False,0.0,1,neutral,neutral,True,10,10,9,0,10,10,9,0,50,0,True,True
aligned,train,131936$_$4,131936,4,136,28,32,False,-1.3333333730697632,0,negative,negative,True,31,31,30,0,31,31,30,0,50,0,True,True
aligned,train,134252$_$1,134252,1,69,13,21,False,0.0,1,neutral,neutral,True,20,20,19,0,18,18,17,0,50,0,True,True
aligned,train,134252$_$0,134252,0,2,1,3,False,0.3333333432674408,2,positive,positive,True,2,2,1,0,2,2,1,0,50,0,True,True
aligned,train,136205$_$12,136205,12,55,11,13,False,-0.6666666865348816,0,negative,negative,True,12,12,11,0,12,12,11,0,50,0,True,True
aligned,train,136205$_$0,136205,0,60,12,15,False,0.0,1,neutral,neutral,True,14,14,13,0,14,14,13,0,50,0,True,True
aligned,train,136205$_$6,136205,6,31,5,8,False,-0.6666666865348816,0,negative,negative,True,7,7,6,0,7,7,6,0,50,0,True,True
aligned,train,136211$_$3,136211,3,67,10,16,False,-0.6666666865348816,0,negative,negative,True,15,15,14,0,15,15,14,0,50,0,True,True
aligned,train,136211$_$2,136211,2,167,35,47,False,2.0,2,positive,positive,True,46,46,45,0,46,46,45,0,50,0,True,True
aligned,train,137827$_$1,137827,1,49,10,14,False,1.3333333730697632,2,positive,positive,True,13,13,12,0,13,13,12,0,50,0,True,True
aligned,train,137827$_$2,137827,2,143,26,33,False,-1.6666666269302368,0,negative,negative,True,32,32,31,0,32,32,31,0,50,0,True,True
aligned,train,137827$_$4,137827,4,103,18,26,False,-1.3333333730697632,0,negative,negative,True,25,25,24,0,25,25,24,0,50,0,True,True
aligned,train,139006$_$12,139006,12,473,87,50,False,-2.6666667461395264,0,negative,negative,True,49,49,48,0,49,49,48,0,50,0,True,True
aligned,train,139006$_$3,139006,3,79,12,18,False,-0.6666666865348816,0,negative,negative,True,17,17,16,0,17,17,16,0,50,0,True,True
aligned,train,139032$_$16,139032,16,29,5,9,False,-2.6666667461395264,0,negative,negative,True,8,8,7,0,8,8,7,0,50,0,True,True
aligned,train,139032$_$3,139032,3,95,20,30,False,-1.6666666269302368,0,negative,negative,True,29,29,28,0,29,29,28,0,50,0,True,True
aligned,train,13JpsLvddoY$_$8,13JpsLvddoY,8,76,14,18,False,2.0,2,positive,positive,True,17,17,16,0,17,17,16,0,50,0,True,True
aligned,train,13JpsLvddoY$_$7,13JpsLvddoY,7,129,25,32,False,0.3333333432674408,2,positive,positive,True,31,31,30,0,31,31,30,0,50,0,True,True
aligned,train,140293$_$0,140293,0,75,13,20,False,0.0,1,neutral,neutral,True,19,19,18,0,19,19,17,1,50,0,True,True
aligned,train,140317$_$5,140317,5,35,7,12,False,0.0,1,neutral,neutral,True,11,11,10,0,0,0,0,0,50,0,True,True
aligned,train,140317$_$7,140317,7,191,34,50,False,0.0,1,neutral,neutral,True,49,49,48,0,49,49,48,0,50,0,True,True
aligned,train,154449$_$2,154449,2,72,14,21,False,0.3333333432674408,2,positive,positive,True,20,20,19,0,20,20,19,0,50,0,True,True
aligned,train,154449$_$4,154449,4,15,3,5,False,-2.3333332538604736,0,negative,negative,True,4,4,3,0,4,4,3,0,50,0,True,True
aligned,train,154449$_$6,154449,6,68,13,22,False,-3.0,0,negative,negative,True,21,21,20,0,21,21,20,0,50,0,True,True
aligned,train,154449$_$8,154449,8,68,15,22,False,-1.3333333730697632,0,negative,negative,True,21,21,20,0,21,21,20,0,50,0,True,True
aligned,train,15837$_$1,15837,1,56,8,17,False,0.0,1,neutral,neutral,True,16,16,15,0,16,16,15,0,50,0,True,True
aligned,train,15837$_$9,15837,9,132,31,40,False,0.6666666865348816,2,positive,positive,True,39,39,38,0,13,13,11,1,50,0,True,True
aligned,train,15Wu4U2VPLw$_$2,15Wu4U2VPLw,2,102,15,17,False,0.0,1,neutral,neutral,True,16,16,15,0,16,16,15,0,50,0,True,True
aligned,train,15Wu4U2VPLw$_$4,15Wu4U2VPLw,4,154,23,29,False,0.0,1,neutral,neutral,True,28,28,27,0,26,26,25,0,50,0,True,True
aligned,train,15Wu4U2VPLw$_$6,15Wu4U2VPLw,6,82,15,17,False,0.3333333432674408,2,positive,positive,True,16,16,15,0,0,0,0,0,50,0,True,True
aligned,train,15ktF-6wutk$_$4,15ktF-6wutk,4,77,15,19,False,1.0,2,positive,positive,True,18,18,17,0,17,17,3,13,50,0,True,True
aligned,train,180923$_$14,180923,14,67,13,15,False,-0.3333333432674408,0,negative,negative,True,14,14,13,0,14,14,13,0,50,0,True,True
aligned,train,180923$_$5,180923,5,15,4,6,False,0.0,1,neutral,neutral,True,5,5,4,0,5,5,4,0,50,0,True,True
aligned,train,180923$_$4,180923,4,80,16,19,False,0.0,1,neutral,neutral,True,18,18,17,0,18,18,17,0,50,0,True,True
aligned,train,180923$_$6,180923,6,216,47,50,False,-0.3333333432674408,0,negative,negative,True,49,49,48,0,49,49,48,0,50,0,True,True
aligned,train,184784$_$6,184784,6,162,32,44,False,-0.6666666865348816,0,negative,negative,True,43,43,42,0,43,43,38,4,50,0,True,True
aligned,train,186631$_$10,186631,10,146,28,38,False,-0.6666666865348816,0,negative,negative,True,37,37,36,0,37,37,36,0,50,0,True,True
aligned,train,186631$_$6,186631,6,199,38,50,False,1.3333333730697632,2,positive,positive,True,49,49,48,0,49,49,48,0,50,0,True,True
aligned,train,188122$_$12,188122,12,88,17,25,False,0.0,1,neutral,neutral,True,24,24,23,0,24,24,23,0,50,0,True,True
aligned,train,188122$_$16,188122,16,149,31,40,False,2.0,2,positive,positive,True,39,39,38,0,31,31,18,12,50,0,True,True
aligned,train,188122$_$9,188122,9,83,17,31,False,1.3333333730697632,2,positive,positive,True,30,30,29,0,30,30,29,0,50,0,True,True
aligned,train,189966$_$21,189966,21,22,6,8,False,-2.0,0,negative,negative,True,7,7,6,0,7,7,6,0,50,0,True,True
aligned,train,189966$_$22,189966,22,29,7,9,False,-2.0,0,negative,negative,True,8,8,7,0,8,8,7,0,50,0,True,True
aligned,train,189966$_$2,189966,2,68,11,14,False,0.0,1,neutral,neutral,True,13,13,12,0,13,13,12,0,50,0,True,True
aligned,train,189966$_$4,189966,4,37,7,12,False,0.0,1,neutral,neutral,True,11,11,10,0,11,11,10,0,50,0,True,True
aligned,train,189966$_$6,189966,6,56,11,14,False,0.0,1,neutral,neutral,True,13,13,12,0,13,13,12,0,50,0,True,True
aligned,train,189966$_$12,189966,12,33,7,11,False,0.0,1,neutral,neutral,True,10,10,9,0,10,10,9,0,50,0,True,True
aligned,train,189966$_$14,189966,14,134,25,31,False,0.0,1,neutral,neutral,True,30,30,29,0,30,30,29,0,50,0,True,True
aligned,train,189966$_$16,189966,16,163,29,42,False,1.3333333730697632,2,positive,positive,True,41,41,40,0,41,41,40,0,50,0,True,True
aligned,train,189966$_$19,189966,19,20,3,7,False,0.0,1,neutral,neutral,True,6,6,5,0,6,6,5,0,50,0,True,True
aligned,train,18JTkk8JbeU$_$6,18JTkk8JbeU,6,115,23,28,False,0.0,1,neutral,neutral,True,27,27,26,0,27,27,26,0,50,0,True,True
aligned,train,18QjfdhJEM4$_$14,18QjfdhJEM4,14,164,29,35,False,0.0,1,neutral,neutral,True,34,34,33,0,34,34,33,0,50,0,True,True
aligned,train,18QjfdhJEM4$_$17,18QjfdhJEM4,17,66,10,14,False,0.0,1,neutral,neutral,True,13,13,12,0,13,13,12,0,50,0,True,True
aligned,train,18QjfdhJEM4$_$23,18QjfdhJEM4,23,73,12,16,False,-2.0,0,negative,negative,True,15,15,14,0,15,15,12,2,50,0,True,True
aligned,train,18QjfdhJEM4$_$4,18QjfdhJEM4,4,172,29,34,False,1.0,2,positive,positive,True,33,33,32,0,33,33,32,0,50,0,True,True
aligned,train,190740$_$2,190740,2,142,29,39,False,-0.6666666865348816,0,negative,negative,True,38,38,37,0,38,38,37,0,50,0,True,True
aligned,train,190740$_$4,190740,4,93,22,24,False,-0.6666666865348816,0,negative,negative,True,23,23,22,0,23,23,22,0,50,0,True,True
aligned,train,190740$_$7,190740,7,137,27,32,False,-2.6666667461395264,0,negative,negative,True,31,31,30,0,31,31,30,0,50,0,True,True
aligned,train,190740$_$6,190740,6,67,14,16,False,-2.6666667461395264,0,negative,negative,True,15,15,14,0,15,15,14,0,50,0,True,True
aligned,train,192799$_$10,192799,10,124,21,33,False,1.0,2,positive,positive,True,32,32,31,0,32,32,31,0,50,0,True,True
aligned,train,192799$_$17,192799,17,108,23,30,False,-2.0,0,negative,negative,True,29,29,28,0,29,29,28,0,50,0,True,True
aligned,train,192799$_$7,192799,7,48,8,16,False,-1.3333333730697632,0,negative,negative,True,15,15,14,0,15,15,14,0,50,0,True,True
aligned,train,192799$_$8,192799,8,131,26,31,False,-2.3333332538604736,0,negative,negative,True,30,30,29,0,30,30,29,0,50,0,True,True
aligned,train,194625$_$16,194625,16,34,7,11,False,-1.6666666269302368,0,negative,negative,True,10,10,9,0,10,10,9,0,50,0,True,True
aligned,train,194625$_$18,194625,18,195,39,50,False,-2.0,0,negative,negative,True,49,49,48,0,49,49,45,3,50,0,True,True
aligned,train,194625$_$5,194625,5,50,9,13,False,0.0,1,neutral,neutral,True,12,12,11,0,12,12,11,0,50,0,True,True
aligned,train,194625$_$7,194625,7,152,32,41,False,-1.6666666269302368,0,negative,negative,True,40,40,39,0,40,40,37,2,50,0,True,True
aligned,train,197778$_$11,197778,11,86,18,30,False,3.0,2,positive,positive,True,29,29,28,0,29,29,28,0,50,0,True,True
aligned,train,197778$_$2,197778,2,70,13,17,False,1.0,2,positive,positive,True,16,16,15,0,16,16,15,0,50,0,True,True
aligned,train,197778$_$4,197778,4,86,15,23,False,0.0,1,neutral,neutral,True,22,22,21,0,22,22,21,0,50,0,True,True
aligned,train,197778$_$9,197778,9,63,12,17,False,0.0,1,neutral,neutral,True,16,16,15,0,16,16,15,0,50,0,True,True
aligned,train,19k6sEC7814$_$10,19k6sEC7814,10,74,13,17,False,0.6666666865348816,2,positive,positive,True,16,16,15,0,16,16,15,0,50,0,True,True
aligned,train,19k6sEC7814$_$4,19k6sEC7814,4,81,15,20,False,0.6666666865348816,2,positive,positive,True,19,19,18,0,19,19,18,0,50,0,True,True
aligned,train,1A-aRhYx-GQ$_$15,1A-aRhYx-GQ,15,170,34,45,False,0.6666666865348816,2,positive,positive,True,44,44,43,0,44,44,43,0,50,0,True,True
aligned,train,1A-aRhYx-GQ$_$31,1A-aRhYx-GQ,31,79,16,25,False,2.0,2,positive,positive,True,24,24,23,0,24,24,23,0,50,0,True,True
aligned,train,1A-aRhYx-GQ$_$7,1A-aRhYx-GQ,7,94,20,24,False,0.6666666865348816,2,positive,positive,True,23,23,22,0,23,23,22,0,50,0,True,True
aligned,train,1A7dqFxx8wU$_$0,1A7dqFxx8wU,0,44,6,9,False,0.3333333432674408,2,positive,positive,True,8,8,7,0,8,8,7,0,50,0,True,True
aligned,train,1CjUHNYzW1E$_$11,1CjUHNYzW1E,11,44,9,11,False,2.0,2,positive,positive,True,10,10,9,0,10,10,9,0,50,0,True,True
aligned,train,1ESU5ONMMxs$_$14,1ESU5ONMMxs,14,131,23,29,False,0.6666666865348816,2,positive,positive,True,28,28,27,0,28,28,25,2,50,0,True,True
aligned,train,1ESU5ONMMxs$_$0,1ESU5ONMMxs,0,92,16,20,False,-1.0,0,negative,negative,True,19,19,18,0,16,16,15,0,50,0,True,True
aligned,train,1ESU5ONMMxs$_$6,1ESU5ONMMxs,6,77,13,18,False,0.3333333432674408,2,positive,positive,True,17,17,16,0,0,0,0,0,50,0,True,True
aligned,train,1ESU5ONMMxs$_$8,1ESU5ONMMxs,8,147,28,38,False,0.0,1,neutral,neutral,True,37,37,36,0,0,0,0,0,50,0,True,True
aligned,train,1F0qH0EEBfo$_$21,1F0qH0EEBfo,21,170,33,44,False,1.3333333730697632,2,positive,positive,True,43,43,42,0,43,43,42,0,50,0,True,True
aligned,train,1F0qH0EEBfo$_$1,1F0qH0EEBfo,1,55,10,13,False,0.3333333432674408,2,positive,positive,True,12,12,11,0,12,12,11,0,50,0,True,True
aligned,train,1F0qH0EEBfo$_$0,1F0qH0EEBfo,0,95,18,27,False,1.6666666269302368,2,positive,positive,True,26,26,25,0,26,26,25,0,50,0,True,True
aligned,train,1F0qH0EEBfo$_$5,1F0qH0EEBfo,5,65,12,14,False,1.0,2,positive,positive,True,13,13,12,0,13,13,12,0,50,0,True,True
aligned,train,1F0qH0EEBfo$_$9,1F0qH0EEBfo,9,127,21,33,False,-0.3333333432674408,0,negative,negative,True,32,32,31,0,32,32,31,0,50,0,True,True
aligned,train,1F0qH0EEBfo$_$15,1F0qH0EEBfo,15,85,16,18,False,1.3333333730697632,2,positive,positive,True,17,17,16,0,17,17,16,0,50,0,True,True
aligned,train,1F0qH0EEBfo$_$14,1F0qH0EEBfo,14,42,8,12,False,0.0,1,neutral,neutral,True,11,11,10,0,11,11,8,2,50,0,True,True
aligned,train,1JQ9UCBEmCU$_$1,1JQ9UCBEmCU,1,64,12,14,False,0.0,1,neutral,neutral,True,13,13,12,0,13,13,3,9,50,0,True,True
aligned,train,1JQ9UCBEmCU$_$0,1JQ9UCBEmCU,0,25,6,8,False,0.0,1,neutral,neutral,True,7,7,6,0,0,0,0,0,50,0,True,True
aligned,train,1W38PnuWIkM$_$3,1W38PnuWIkM,3,102,20,23,False,0.6666666865348816,2,positive,positive,True,22,22,21,0,15,15,14,0,50,0,True,True
aligned,train,1W38PnuWIkM$_$5,1W38PnuWIkM,5,139,24,29,False,1.3333333730697632,2,positive,positive,True,28,28,27,0,28,28,6,21,50,0,True,True
aligned,train,1W38PnuWIkM$_$4,1W38PnuWIkM,4,122,22,27,False,0.6666666865348816,2,positive,positive,True,26,26,25,0,26,26,25,0,50,0,True,True
aligned,train,1W38PnuWIkM$_$6,1W38PnuWIkM,6,38,5,7,False,-0.6666666865348816,0,negative,negative,True,6,6,5,0,6,6,5,0,50,0,True,True
aligned,train,1bzS0YF5hfs$_$1,1bzS0YF5hfs,1,96,15,20,False,0.6666666865348816,2,positive,positive,True,19,19,18,0,19,19,18,0,50,0,True,True
aligned,train,1dWsw38VDjY$_$9,1dWsw38VDjY,9,111,22,33,False,0.3333333432674408,2,positive,positive,True,32,32,31,0,32,32,31,0,50,0,True,True
aligned,train,1fqNb8cfLFE$_$2,1fqNb8cfLFE,2,251,42,50,False,0.6666666865348816,2,positive,positive,True,49,49,48,0,49,49,48,0,50,0,True,True
aligned,train,1k7br8xXMSU$_$11,1k7br8xXMSU,11,189,39,47,False,0.3333333432674408,2,positive,positive,True,46,46,45,0,46,46,45,0,50,0,True,True
aligned,train,1k7br8xXMSU$_$12,1k7br8xXMSU,12,320,67,50,False,-0.3333333432674408,0,negative,negative,True,49,49,48,0,49,49,48,0,50,0,True,True
aligned,train,1mHjMNZZvFo$_$1,1mHjMNZZvFo,1,112,22,29,False,1.3333333730697632,2,positive,positive,True,28,28,27,0,28,28,27,0,50,0,True,True
aligned,train,1mHjMNZZvFo$_$5,1mHjMNZZvFo,5,75,15,19,False,0.3333333432674408,2,positive,positive,True,18,18,17,0,18,18,17,0,50,0,True,True
aligned,train,1pvK0_9SQns$_$10,1pvK0_9SQns,10,153,28,33,False,0.0,1,neutral,neutral,True,32,32,31,0,32,32,31,0,50,0,True,True
aligned,train,1pvK0_9SQns$_$8,1pvK0_9SQns,8,153,28,37,False,0.0,1,neutral,neutral,True,36,36,35,0,36,36,35,0,50,0,True,True
aligned,train,1sJjdaXXuJg$_$4,1sJjdaXXuJg,4,139,28,30,False,1.3333333730697632,2,positive,positive,True,29,29,28,0,29,29,28,0,50,0,True,True
aligned,train,1tuMFJnlXJc$_$20,1tuMFJnlXJc,20,119,22,34,False,0.6666666865348816,2,positive,positive,True,33,33,32,0,33,33,32,0,50,0,True,True
aligned,train,1tuMFJnlXJc$_$1,1tuMFJnlXJc,1,62,11,16,False,0.3333333432674408,2,positive,positive,True,15,15,14,0,15,15,14,0,50,0,True,True
aligned,train,1tuMFJnlXJc$_$3,1tuMFJnlXJc,3,249,42,50,False,0.3333333432674408,2,positive,positive,True,49,49,48,0,49,49,48,0,50,0,True,True
aligned,train,1tuMFJnlXJc$_$4,1tuMFJnlXJc,4,86,17,22,False,0.3333333432674408,2,positive,positive,True,21,21,20,0,21,21,20,0,50,0,True,True
aligned,train,2-4autDbHVQ$_$12,2-4autDbHVQ,12,44,11,15,False,0.6666666865348816,2,positive,positive,True,14,14,13,0,14,14,13,0,50,0,True,True
aligned,train,2-4autDbHVQ$_$19,2-4autDbHVQ,19,46,9,12,False,2.3333332538604736,2,positive,positive,True,11,11,10,0,11,11,10,0,50,0,True,True
aligned,train,2-4autDbHVQ$_$8,2-4autDbHVQ,8,54,12,17,False,0.6666666865348816,2,positive,positive,True,16,16,15,0,16,16,15,0,50,0,True,True
aligned,train,2-5hH_k2VFk$_$9,2-5hH_k2VFk,9,250,45,50,False,0.6666666865348816,2,positive,positive,True,49,49,48,0,49,49,48,0,50,0,True,True
aligned,train,201582$_$2,201582,2,223,40,50,False,-1.3333333730697632,0,negative,negative,True,49,49,48,0,49,49,48,0,50,0,True,True
aligned,train,201582$_$6,201582,6,82,16,23,False,0.0,1,neutral,neutral,True,22,22,21,0,22,22,21,0,50,0,True,True
aligned,train,202431$_$6,202431,6,223,42,50,False,-1.6666666269302368,0,negative,negative,True,49,49,48,0,49,49,42,6,50,0,True,True
aligned,train,202810$_$7,202810,7,47,10,13,False,-1.3333333730697632,0,negative,negative,True,12,12,11,0,12,12,11,0,50,0,True,True
aligned,train,202810$_$8,202810,8,97,22,29,False,-1.6666666269302368,0,negative,negative,True,28,28,27,0,28,28,27,0,50,0,True,True
aligned,train,202990$_$5,202990,5,138,25,32,False,-1.6666666269302368,0,negative,negative,True,31,31,30,0,31,31,30,0,50,0,True,True
aligned,train,202990$_$6,202990,6,165,33,40,False,0.0,1,neutral,neutral,True,39,39,38,0,39,39,38,0,50,0,True,True
aligned,train,206049$_$0,206049,0,67,15,19,False,1.0,2,positive,positive,True,18,18,17,0,18,18,17,0,50,0,True,True
aligned,train,206049$_$3,206049,3,149,32,37,False,-2.0,0,negative,negative,True,36,36,35,0,36,36,35,0,50,0,True,True
aligned,train,206051$_$2,206051,2,26,3,11,False,0.0,1,neutral,neutral,True,10,10,9,0,10,10,9,0,50,0,True,True
aligned,train,206376$_$2,206376,2,52,9,13,False,-0.6666666865348816,0,negative,negative,True,12,12,11,0,12,12,11,0,50,0,True,True
aligned,train,206507$_$2,206507,2,32,7,13,False,-1.3333333730697632,0,negative,negative,True,12,12,11,0,12,12,11,0,50,0,True,True
aligned,train,206507$_$6,206507,6,122,26,37,False,-0.3333333432674408,0,negative,negative,True,36,36,35,0,36,36,35,0,50,0,True,True
aligned,train,206606$_$5,206606,5,72,15,25,False,-1.0,0,negative,negative,True,24,24,23,0,24,24,23,0,50,0,True,True
aligned,train,206606$_$7,206606,7,151,32,39,False,-1.3333333730697632,0,negative,negative,True,38,38,37,0,38,38,37,0,50,0,True,True
aligned,train,207812$_$3,207812,3,94,18,26,False,2.3333332538604736,2,positive,positive,True,25,25,24,0,25,25,24,0,50,0,True,True
aligned,train,207812$_$9,207812,9,30,7,13,False,-0.6666666865348816,0,negative,negative,True,12,12,11,0,12,12,11,0,50,0,True,True
aligned,train,207812$_$8,207812,8,63,13,24,False,1.3333333730697632,2,positive,positive,True,23,23,22,0,23,23,22,0,50,0,True,True
aligned,train,208148$_$11,208148,11,83,17,21,False,-1.3333333730697632,0,negative,negative,True,20,20,19,0,20,20,19,0,50,0,True,True
aligned,train,208148$_$6,208148,6,144,26,36,False,0.0,1,neutral,neutral,True,35,35,34,0,35,35,34,0,50,0,True,True
aligned,train,208299$_$5,208299,5,184,36,50,False,-1.6666666269302368,0,negative,negative,True,49,49,48,0,49,49,48,0,50,0,True,True
aligned,train,208299$_$4,208299,4,175,33,45,False,-1.0,0,negative,negative,True,44,44,43,0,44,44,42,1,50,0,True,True
aligned,train,208299$_$6,208299,6,149,28,41,False,-2.3333332538604736,0,negative,negative,True,40,40,39,0,40,40,39,0,50,0,True,True
aligned,train,208299$_$8,208299,8,49,8,15,False,-1.3333333730697632,0,negative,negative,True,14,14,13,0,14,14,13,0,50,0,True,True
aligned,train,208416$_$11,208416,11,115,25,31,False,1.6666666269302368,2,positive,positive,True,30,30,29,0,30,30,29,0,50,0,True,True
aligned,train,208416$_$13,208416,13,34,7,11,False,1.6666666269302368,2,positive,positive,True,10,10,9,0,10,10,9,0,50,0,True,True
aligned,train,208416$_$16,208416,16,35,6,8,False,2.0,2,positive,positive,True,7,7,6,0,7,7,6,0,50,0,True,True
aligned,train,208416$_$0,208416,0,8,2,4,False,0.3333333432674408,2,positive,positive,True,3,3,2,0,0,0,0,0,50,0,True,True
aligned,train,208416$_$2,208416,2,62,15,17,False,1.0,2,positive,positive,True,16,16,15,0,16,16,15,0,50,0,True,True
aligned,train,208416$_$7,208416,7,171,34,40,False,1.6666666269302368,2,positive,positive,True,39,39,38,0,39,39,38,0,50,0,True,True
aligned,train,208416$_$9,208416,9,56,13,19,False,0.0,1,neutral,neutral,True,18,18,17,0,18,18,17,0,50,0,True,True
aligned,train,208416$_$8,208416,8,154,30,33,False,0.0,1,neutral,neutral,True,32,32,31,0,32,32,31,0,50,0,True,True
aligned,train,209354$_$1,209354,1,128,22,28,False,2.0,2,positive,positive,True,27,27,26,0,0,0,0,0,50,0,True,True
aligned,train,209354$_$2,209354,2,170,32,40,False,1.0,2,positive,positive,True,39,39,38,0,39,39,38,0,50,0,True,True
aligned,train,209775$_$10,209775,10,107,25,28,False,-2.3333332538604736,0,negative,negative,True,27,27,26,0,18,18,17,0,50,0,True,True
aligned,train,209775$_$1,209775,1,101,17,21,False,-1.0,0,negative,negative,True,20,20,19,0,20,20,19,0,50,0,True,True
aligned,train,209775$_$0,209775,0,36,7,11,False,0.3333333432674408,2,positive,positive,True,10,10,9,0,0,0,0,0,50,0,True,True
aligned,train,209775$_$5,209775,5,140,28,35,False,-2.3333332538604736,0,negative,negative,True,34,34,33,0,34,34,33,0,50,0,True,True
aligned,train,210238$_$13,210238,13,35,5,13,False,0.0,1,neutral,neutral,True,12,12,11,0,12,12,11,0,50,0,True,True
aligned,train,210238$_$14,210238,14,293,54,50,False,0.0,1,neutral,neutral,True,49,49,48,0,49,49,48,0,50,0,True,True
aligned,train,210238$_$16,210238,16,165,33,43,False,-1.3333333730697632,0,negative,negative,True,42,42,41,0,42,42,41,0,50,0,True,True
aligned,train,210238$_$18,210238,18,32,7,10,False,0.3333333432674408,2,positive,positive,True,9,9,8,0,9,9,8,0,50,0,True,True
aligned,train,210238$_$1,210238,1,9,2,4,False,0.3333333432674408,2,positive,positive,True,3,3,2,0,3,3,2,0,50,0,True,True
aligned,train,210618$_$11,210618,11,50,10,15,False,1.6666666269302368,2,positive,positive,True,14,14,13,0,14,14,13,0,50,0,True,True
aligned,train,210618$_$10,210618,10,43,8,13,False,0.0,1,neutral,neutral,True,12,12,11,0,12,12,11,0,50,0,True,True
aligned,train,210618$_$15,210618,15,39,8,15,False,0.0,1,neutral,neutral,True,14,14,13,0,14,14,13,0,50,0,True,True
aligned,train,210618$_$5,210618,5,49,9,17,False,0.0,1,neutral,neutral,True,16,16,15,0,16,16,15,0,50,0,True,True
aligned,train,210618$_$9,210618,9,67,14,19,False,1.0,2,positive,positive,True,18,18,17,0,18,18,17,0,50,0,True,True
aligned,train,210618$_$8,210618,8,66,15,20,False,0.0,1,neutral,neutral,True,19,19,18,0,19,19,17,1,50,0,True,True
