version,split,id,video_id,clip_id,raw_text,text_char_len,text_word_len
unaligned,train,186631$_$6,186631,6,"Remy is played by Patton Oswalt and he does a fantastic job of you can even see the expressions of Remy, but and that's quite odd, even when he's running or when he's thinking about what he's cooking",199,38
unaligned,train,188122$_$12,188122,12,(umm) The whole movie is a Christmas theme about an elf who (umm) learns that he's human,88,17
unaligned,train,188122$_$16,188122,16,"And it is (umm) ninety-five minutes long, so it's not a very long movie but even though it is a Christmas I suggest you watch it any time of the year",149,31
unaligned,train,188122$_$9,188122,9,(umm) It's funny as usual (umm) Will Ferrel's just (umm) out of the box on this one,83,17
unaligned,train,189966$_$21,189966,21,I do not like the film,22,6
unaligned,train,189966$_$22,189966,22,And I will not watch it again,29,7
unaligned,train,189966$_$2,189966,2,The movie is eight millimeters with Nicolas Cage and Joaquin Phoenix,68,11
unaligned,train,189966$_$4,189966,4,So he is reinvestigating an old crime,37,7
unaligned,train,189966$_$6,189966,6,And all of it is being captured on eight millimeter film,56,11
unaligned,train,189966$_$12,189966,12,And they didn't need to show this,33,7
unaligned,train,189966$_$14,189966,14,"I mean, the the (stutter) people that were involved in this movie were the writer that wrote this was the same writer that wrote Seven",134,25
unaligned,train,189966$_$16,189966,16,And and (stutter) they've done such great movies that that (stutter) were so successful in the past without the usage of of (stutter) this type of film and footage,163,29
unaligned,train,189966$_$19,189966,19,"So, eight millimeter",20,3
unaligned,train,18JTkk8JbeU$_$6,18JTkk8JbeU,6,"And obviously, if we can get this ceasefire in place, it might open space for more work to be done on a transition.",115,23
unaligned,train,18QjfdhJEM4$_$14,18QjfdhJEM4,14,The probable outcome is that any cuts realized will be more a function of lobbying prowess than the merits or demerits of the actual programs on the chopping block.,164,29
unaligned,train,18QjfdhJEM4$_$17,18QjfdhJEM4,17,"However, the process of getting there must also be constitutional.",66,10
unaligned,train,18QjfdhJEM4$_$23,18QjfdhJEM4,23,No benefit can come from such careless disregard of the Founders' design.,73,12
unaligned,train,18QjfdhJEM4$_$4,18QjfdhJEM4,4,The fact that automatic cuts to defense are named if the committee deadlocks simply signals to the military industrial complex to bring their A game to the lobbying effort.,172,29
unaligned,train,190740$_$2,190740,2,"I played this game and and (stutter) I was left basically with night terrors, I had no idea what I was gonna do, I couldn't sleep I was scared",142,29
unaligned,train,190740$_$4,190740,4,I was ready I slept half the day I was ready to be up all night frightened all out of my wits,93,22
unaligned,train,190740$_$7,190740,7,The movie from beginning to end does not even begin to employ the scariness of the video game and I know that's what they were trying for,137,27
unaligned,train,190740$_$6,190740,6,This is the least scary movie I have ever watched in my entire life,67,14
unaligned,train,192799$_$10,192799,10,"And it's weird because I like (uhh) the real life character that he's, you know, portraying, John Stewart or Stephen Colbert",124,21
unaligned,train,192799$_$17,192799,17,"So if you want to, you know, watch a bad movie and bore yourself to death, check out {laugh} Man of the Year",108,23
unaligned,train,192799$_$7,192799,7,"(uhh) They, it's like they abandoned the premise",48,8
unaligned,train,192799$_$8,192799,8,"He gets elected and then suddenly he goes from a comedian to a real politician and it gets real, it just gets boring it's not funny",131,26
unaligned,train,194625$_$16,194625,16,Cause I just found it (umm) boring,34,7
unaligned,train,194625$_$18,194625,18,"(umm) and I'm a fan of British mysteries, a big fan of British mysteries and of British (umm) {noise} in the countryside type of shows so I was very unhappy with how bad this one turned out to be",195,39
unaligned,train,194625$_$5,194625,5,"I really, really, really wanted to like this movie",50,9
unaligned,train,194625$_$7,194625,7,"I bought the DVD basically because (umm) I heard it was really, really good, it got a lot of good ratings but I was not, I'm not thrilled with it at all",152,32
unaligned,train,197778$_$11,197778,11,"And (umm) we just love it, it's a great story and there's Aladar when he's just a baby",86,18
unaligned,train,197778$_$2,197778,2,"My family loves it, especially my four year old, it is called Dinosaur",70,13
unaligned,train,197778$_$4,197778,4,This movie (umm) stars many different (umm) characters we have here a family of lemurs,86,15
unaligned,train,197778$_$9,197778,9,And this movie is about Aladar living with his family of lemurs,63,12
unaligned,train,19k6sEC7814$_$10,19k6sEC7814,10,"But really to make that meaningful, meaningful for them in the real world.",74,13
unaligned,train,19k6sEC7814$_$4,19k6sEC7814,4,"Climate change, poverty, to how we deliver public services on a day to day basis.",81,15
unaligned,train,1A-aRhYx-GQ$_$15,1A-aRhYx-GQ,15,and I didn't measure my vertical before I started using the jump manual but I’m using the rim on the basket as a gauge to how high I’m jumping and how much I’m improving.,170,34
unaligned,train,1A-aRhYx-GQ$_$31,1A-aRhYx-GQ,31,but I think what you'll get in return is  pricless in terms of what it’s worth.,79,16
unaligned,train,1A-aRhYx-GQ$_$7,1A-aRhYx-GQ,7,I wanted to be a jumper that people would want to gather around in the gym and watch him dunk.,94,20
unaligned,train,1A7dqFxx8wU$_$0,1A7dqFxx8wU,0,"attorney general, a deputy defense secretary",44,6
unaligned,train,1CjUHNYzW1E$_$11,1CjUHNYzW1E,11,Just keep on writing until God takes a break,44,9
unaligned,train,1ESU5ONMMxs$_$14,1ESU5ONMMxs,14,"The philosophy of language can help us bring scary, powerful words out into the open, and figure out why they’re scary and powerful",131,23
unaligned,train,1ESU5ONMMxs$_$0,1ESU5ONMMxs,0,"People use it to describe to women who just, like, wear clothes that they consider revealing",92,16
unaligned,train,1ESU5ONMMxs$_$6,1ESU5ONMMxs,6,"Because when you use it, you’re signaling a specific attitude to other people",77,13
unaligned,train,1ESU5ONMMxs$_$8,1ESU5ONMMxs,8,"So if it’s an attitude you don’t really hold, and one you don’t think others should hold, you should take care not to spread it through your speech",147,28
unaligned,train,1F0qH0EEBfo$_$21,1F0qH0EEBfo,21,"So I, I'm going to try to write a book in the coming year, so you won't see quite as much of me, but enjoy Crash Course: Economics and Crash Course: Intellectual Property",170,33
unaligned,train,1F0qH0EEBfo$_$1,1F0qH0EEBfo,1,"However, we do have four episodes of World History left",55,10
unaligned,train,1F0qH0EEBfo$_$0,1F0qH0EEBfo,0,"Hi, I'm John Green, and this is not Crash Course: World History because we're taking a week off",95,18
unaligned,train,1F0qH0EEBfo$_$5,1F0qH0EEBfo,5,We will know everything that there is to know about world history,65,12
unaligned,train,1F0qH0EEBfo$_$9,1F0qH0EEBfo,9,"He also says that some stuff happened today that we haven't covered, and that stuff will happen tomorrow, and et cetera…hhuuhhh",127,21
unaligned,train,1F0qH0EEBfo$_$15,1F0qH0EEBfo,15,So that you can understand why the system of capitalism has been so beneficial to you,85,16
unaligned,train,1F0qH0EEBfo$_$14,1F0qH0EEBfo,14,Apparently Stan says that I can't say that,42,8
unaligned,train,1JQ9UCBEmCU$_$1,1JQ9UCBEmCU,1,Second you can use your controller to protect your tank and home,64,12
unaligned,train,1JQ9UCBEmCU$_$0,1JQ9UCBEmCU,0,which is less of an issue,25,6
unaligned,train,1W38PnuWIkM$_$3,1W38PnuWIkM,3,She wanted to speak out -- she wanted people to know the truth about what was happening in her country,102,20
unaligned,train,1W38PnuWIkM$_$5,1W38PnuWIkM,5,WOZA was started back in 2003 to empower women to speak out about the issues affecting their families and their country -- desperate hunger,139,24
unaligned,train,1W38PnuWIkM$_$4,1W38PnuWIkM,4,"So it was a revelation when, years later, she discovered a group called WOZA whose mission is the very opposite of silence",122,22
unaligned,train,1W38PnuWIkM$_$6,1W38PnuWIkM,6,crumbling health and education systems,38,5
unaligned,train,1bzS0YF5hfs$_$1,1bzS0YF5hfs,1,"You know, we understand how to create great web, great dynamic web presentations and technology.",96,15
unaligned,train,1dWsw38VDjY$_$9,1dWsw38VDjY,9,"They used to be on the left &amp; right feet, the left &amp; right calfs and the left &amp; right upper thighs.",111,22
unaligned,train,1fqNb8cfLFE$_$2,1fqNb8cfLFE,2,"In this handout, you will find out how to do that, as well as some QuickBooks lesser known features, recording some complex, tricky transactions and reviewing your accounts receivable and accounts payable aging reports at the end of the month or year.",251,42
unaligned,train,1k7br8xXMSU$_$11,1k7br8xXMSU,11,"With my retailer, with my vendors I've got a lot of them on net thirty terms which means I can order a product and I don't have to pay until thirty days after that product is shipped to me.",189,39
unaligned,train,1k7br8xXMSU$_$12,1k7br8xXMSU,12,"This is really beneficial because it also shows me what products are selling, so for instance I want to put in a small order with a vendor, I can try a new product, if I see that customers are responding well to it, it's already paid for so by the time I have to pay the vendor off, and that allows me to buy more of it.",320,67
unaligned,train,1mHjMNZZvFo$_$1,1mHjMNZZvFo,1,"And of course, you also have a great clientele, so that's one of the best ways that you can answer this question",112,22
unaligned,train,1mHjMNZZvFo$_$5,1mHjMNZZvFo,5,"People usually end up saying, Oh of course, I am great at handling a change",75,15
unaligned,train,1pvK0_9SQns$_$10,1pvK0_9SQns,10,"Once you get the valuation of the property, you can find out what your mortgage balance is at that particular point in time, and compare the two numbers.",153,28
unaligned,train,1pvK0_9SQns$_$8,1pvK0_9SQns,8,"Well, the best way is to always have an appraisal, a current appraisal of what your property is worth in the marketplace that the property is located in.",153,28
unaligned,train,1sJjdaXXuJg$_$4,1sJjdaXXuJg,4,But the most important thing when it comes to taking notes in class is not necessarily how you set them out but what you do with them after,139,28
unaligned,train,1tuMFJnlXJc$_$20,1tuMFJnlXJc,20,If you go to www.zoradchiropractic.com you can fill out a form where you can get these health tips right to your email.,119,22
unaligned,train,1tuMFJnlXJc$_$1,1tuMFJnlXJc,1,The article today is from the Doctor's Resource on my website.,62,11
unaligned,train,1tuMFJnlXJc$_$3,1tuMFJnlXJc,3,"JMA Internal Medicine and the New York Times recently reported on in the nineteen sixties, the sugar industry trade group (which is now known as a Sugar Association) paid off some Harvard scientists to downplay the effects of sugar on heart disease.",249,42
unaligned,train,1tuMFJnlXJc$_$4,1tuMFJnlXJc,4,There's a link below the video so click on that and you can read the article yourself.,86,17
unaligned,train,2-4autDbHVQ$_$12,2-4autDbHVQ,12,I don't have the same urge to eat like I did,44,11
unaligned,train,2-4autDbHVQ$_$19,2-4autDbHVQ,19,"Thanks guys for watching, and have a great day",46,9
unaligned,train,2-4autDbHVQ$_$8,2-4autDbHVQ,8,"I've been taking it for 9 weeks now, just over 9 weeks",54,12
unaligned,train,2-5hH_k2VFk$_$9,2-5hH_k2VFk,9,"Today, tomorrow, in Paris, in France, or across the world, the freedom of expression that this magazine, no matter what your feelings were about it, the freedom of expression that it represented is not able to be killed by this kind of act of terror.",250,45
unaligned,train,201582$_$2,201582,2,"(uhh) While he is at (stutter) orphanage, his life is pretty miserable as the kids tease him for his body type and (uhh) the brothers (uhh) the religious order back then, believed in corporal punishment and got away with it",223,40
unaligned,train,201582$_$6,201582,6,"(uhh) Leading to the one of the great curses in baseball, the curse of the Bambino",82,16
unaligned,train,202431$_$6,202431,6,"(umm) This movie goes on to attempt to explain their weird behavior (umm) but it is, there are some very disturbing scenes in this movie and it is (uhh) kind of difficult to understand and then really wonder why it was made",223,42
