video_id,clip_id,text,label,annotation,mode,id,polarity_from_regression,annotation_norm
137827,1,(umm) I picked up because I really liked the book,1.3333333730697632,Positive,train,137827$_$1,positive,positive
137827,2,"However (umm) I should have known with Xzibit being one of the featured actors that the acting and the, the general dialogue was gonna be awful",-1.6666666269302368,Negative,train,137827$_$2,negative,negative
137827,4,"(umm) The first twenty minutes, half hour, work pretty well and then the movie just loses all coherence",-1.3333333730697632,Negative,train,137827$_$4,negative,negative
139006,12,"It's like you're looking at the movie, you're like, screaming at the movie like what the heck, like, that's so stupid, like no normal human with normal intelligence would do that, so it's like, when you, (stutter) there's certain parts, like in the beginning where you're just like how could they do that and it just feels so that like the film maker ran out of ideas so they used some cheap idea to, you know, create some drama to (stutter) bring the zombies into the film",-2.6666667461395264,Negative,train,139006$_$12,negative,negative
139006,3,"Basically, zombie movies, (umm) nowadays zombie movies are based on one concept",-0.6666666865348816,Negative,train,139006$_$3,negative,negative
139032,16,It's not good science fiction,-2.6666667461395264,Negative,train,139032$_$16,negative,negative
139032,3,I think it wasn't as good as (umm) I don't think it's as good as like any science fiction movie,-1.6666666269302368,Negative,train,139032$_$3,negative,negative
13JpsLvddoY,8,"Thanks again for your support, and we look forward to hearing from you soon.",2.0,Positive,train,13JpsLvddoY$_$8,positive,positive
13JpsLvddoY,7,"We're putting together our 2014 conference schedule, so if you know of a conference that would be a good fit for us, let us know!",0.3333333432674408,Positive,train,13JpsLvddoY$_$7,positive,positive
140293,0,I'm here to review this movie and it's called Crouching Tiger Hidden Dragon,0.0,Neutral,train,140293$_$0,neutral,neutral
140317,5,And this is (uhh) about time travel,0.0,Neutral,train,140317$_$5,neutral,neutral
140317,7,"I don't want to mess up the story for you, but (uhh) it's interesting because, you know, it's about futuristic things and time travel, but (uhh) the story's kind of, kind of (stutter) nothing",0.0,Neutral,train,140317$_$7,neutral,neutral
154449,2,I'm doing a review on the movie Taxi with Queen Latifah and Jimmy Fallon,0.3333333432674408,Positive,train,154449$_$2,positive,positive
154449,4,Two thumbs down,-2.3333332538604736,Negative,train,154449$_$4,negative,negative
154449,6,"(umm) Not only was it cheesy, but the storyline {sigh} was just dumb",-3.0,Negative,train,154449$_$6,negative,negative
154449,8,"(umm) I don't even know why we own this video, to be honest with you",-1.3333333730697632,Negative,train,154449$_$8,negative,negative
15837,1,"It's (uhh) Jackass The Movie, Special Collectors Edition",0.0,Neutral,train,15837$_$1,neutral,neutral
15837,9,This is R rated and (uhh) a lot lot of crazy stuff that your kids will try to do if you don't yeah so don't let them see this at all,0.6666666865348816,Positive,train,15837$_$9,positive,positive
15Wu4U2VPLw,2,All stakeholders should then probably agree on the division of responsibilities for the entire project,0.0,Neutral,train,15Wu4U2VPLw$_$2,neutral,neutral
15Wu4U2VPLw,4,"And then, there's opportunity too, to do some research identifying effective treatments for similar crime problems in other areas or jurisdictions as well",0.0,Neutral,train,15Wu4U2VPLw$_$4,neutral,neutral
15Wu4U2VPLw,6,You can even speak to your local crime prevention officers or other police as well,0.3333333432674408,Positive,train,15Wu4U2VPLw$_$6,positive,positive
15ktF-6wutk,4,I ASK FOR YOUR SUPPORT MONDAY NIGHT AND MAKE YOU PROUD AS OUR PARTY'S NOMINEE,1.0,Positive,train,15ktF-6wutk$_$4,positive,positive
180923,14,The only bonus feature on the DVD is the making of Hercules feature,-0.3333333432674408,Negative,train,180923$_$14,negative,negative
180923,5,He never fit in,0.0,Neutral,train,180923$_$5,neutral,neutral
180923,4,"It follows the story of Hercules who has god parents, but he was raised on earth",0.0,Neutral,train,180923$_$4,neutral,neutral
180923,6,"He has this abnormal amount of strength and he doesn't know where it comes from and he finally finds out that his dad is Zeus, but he has to be do a true heroic act before he can go and live with the gods in a temple",-0.3333333432674408,Negative,train,180923$_$6,negative,negative
184784,6,"In this movie there's this, you know, in the Virgin Islands there's this lady who brings them back to life and, I don't know, I just thought that was kind of lame",-0.6666666865348816,Negative,train,184784$_$6,negative,negative
186631,10,"His family is appalled because he, he (stutter) wants to be a chef because they can't seem to figure out why he just doesn't want to sniff garbage",-0.6666666865348816,Negative,train,186631$_$10,negative,negative
186631,6,"Remy is played by Patton Oswalt and he does a fantastic job of you can even see the expressions of Remy, but and that's quite odd, even when he's running or when he's thinking about what he's cooking",1.3333333730697632,Positive,train,186631$_$6,positive,positive
188122,12,(umm) The whole movie is a Christmas theme about an elf who (umm) learns that he's human,0.0,Neutral,train,188122$_$12,neutral,neutral
188122,16,"And it is (umm) ninety-five minutes long, so it's not a very long movie but even though it is a Christmas I suggest you watch it any time of the year",2.0,Positive,train,188122$_$16,positive,positive
188122,9,(umm) It's funny as usual (umm) Will Ferrel's just (umm) out of the box on this one,1.3333333730697632,Positive,train,188122$_$9,positive,positive
189966,21,I do not like the film,-2.0,Negative,train,189966$_$21,negative,negative
189966,22,And I will not watch it again,-2.0,Negative,train,189966$_$22,negative,negative
189966,2,The movie is eight millimeters with Nicolas Cage and Joaquin Phoenix,0.0,Neutral,train,189966$_$2,neutral,neutral
189966,4,So he is reinvestigating an old crime,0.0,Neutral,train,189966$_$4,neutral,neutral
189966,6,And all of it is being captured on eight millimeter film,0.0,Neutral,train,189966$_$6,neutral,neutral
189966,12,And they didn't need to show this,0.0,Neutral,train,189966$_$12,neutral,neutral
189966,14,"I mean, the the (stutter) people that were involved in this movie were the writer that wrote this was the same writer that wrote Seven",0.0,Neutral,train,189966$_$14,neutral,neutral
189966,16,And and (stutter) they've done such great movies that that (stutter) were so successful in the past without the usage of of (stutter) this type of film and footage,1.3333333730697632,Positive,train,189966$_$16,positive,positive
189966,19,"So, eight millimeter",0.0,Neutral,train,189966$_$19,neutral,neutral
18JTkk8JbeU,6,"And obviously, if we can get this ceasefire in place, it might open space for more work to be done on a transition.",0.0,Neutral,train,18JTkk8JbeU$_$6,neutral,neutral
18QjfdhJEM4,14,The probable outcome is that any cuts realized will be more a function of lobbying prowess than the merits or demerits of the actual programs on the chopping block.,0.0,Neutral,train,18QjfdhJEM4$_$14,neutral,neutral
18QjfdhJEM4,17,"However, the process of getting there must also be constitutional.",0.0,Neutral,train,18QjfdhJEM4$_$17,neutral,neutral
18QjfdhJEM4,23,No benefit can come from such careless disregard of the Founders' design.,-2.0,Negative,train,18QjfdhJEM4$_$23,negative,negative
18QjfdhJEM4,4,The fact that automatic cuts to defense are named if the committee deadlocks simply signals to the military industrial complex to bring their A game to the lobbying effort.,1.0,Positive,train,18QjfdhJEM4$_$4,positive,positive
190740,2,"I played this game and and (stutter) I was left basically with night terrors, I had no idea what I was gonna do, I couldn't sleep I was scared",-0.6666666865348816,Negative,train,190740$_$2,negative,negative
190740,4,I was ready I slept half the day I was ready to be up all night frightened all out of my wits,-0.6666666865348816,Negative,train,190740$_$4,negative,negative
190740,7,The movie from beginning to end does not even begin to employ the scariness of the video game and I know that's what they were trying for,-2.6666667461395264,Negative,train,190740$_$7,negative,negative
190740,6,This is the least scary movie I have ever watched in my entire life,-2.6666667461395264,Negative,train,190740$_$6,negative,negative
192799,10,"And it's weird because I like (uhh) the real life character that he's, you know, portraying, John Stewart or Stephen Colbert",1.0,Positive,train,192799$_$10,positive,positive
192799,17,"So if you want to, you know, watch a bad movie and bore yourself to death, check out {laugh} Man of the Year",-2.0,Negative,train,192799$_$17,negative,negative
192799,7,"(uhh) They, it's like they abandoned the premise",-1.3333333730697632,Negative,train,192799$_$7,negative,negative
192799,8,"He gets elected and then suddenly he goes from a comedian to a real politician and it gets real, it just gets boring it's not funny",-2.3333332538604736,Negative,train,192799$_$8,negative,negative
194625,16,Cause I just found it (umm) boring,-1.6666666269302368,Negative,train,194625$_$16,negative,negative
194625,18,"(umm) and I'm a fan of British mysteries, a big fan of British mysteries and of British (umm) {noise} in the countryside type of shows so I was very unhappy with how bad this one turned out to be",-2.0,Negative,train,194625$_$18,negative,negative
194625,5,"I really, really, really wanted to like this movie",0.0,Neutral,train,194625$_$5,neutral,neutral
194625,7,"I bought the DVD basically because (umm) I heard it was really, really good, it got a lot of good ratings but I was not, I'm not thrilled with it at all",-1.6666666269302368,Negative,train,194625$_$7,negative,negative
197778,11,"And (umm) we just love it, it's a great story and there's Aladar when he's just a baby",3.0,Positive,train,197778$_$11,positive,positive
197778,2,"My family loves it, especially my four year old, it is called Dinosaur",1.0,Positive,train,197778$_$2,positive,positive
197778,4,This movie (umm) stars many different (umm) characters we have here a family of lemurs,0.0,Neutral,train,197778$_$4,neutral,neutral
197778,9,And this movie is about Aladar living with his family of lemurs,0.0,Neutral,train,197778$_$9,neutral,neutral
19k6sEC7814,10,"But really to make that meaningful, meaningful for them in the real world.",0.6666666865348816,Positive,train,19k6sEC7814$_$10,positive,positive
19k6sEC7814,4,"Climate change, poverty, to how we deliver public services on a day to day basis.",0.6666666865348816,Positive,train,19k6sEC7814$_$4,positive,positive
1A-aRhYx-GQ,15,and I didn't measure my vertical before I started using the jump manual but I’m using the rim on the basket as a gauge to how high I’m jumping and how much I’m improving.,0.6666666865348816,Positive,train,1A-aRhYx-GQ$_$15,positive,positive
1A-aRhYx-GQ,31,but I think what you'll get in return is  pricless in terms of what it’s worth.,2.0,Positive,train,1A-aRhYx-GQ$_$31,positive,positive
1A-aRhYx-GQ,7,I wanted to be a jumper that people would want to gather around in the gym and watch him dunk.,0.6666666865348816,Positive,train,1A-aRhYx-GQ$_$7,positive,positive
1A7dqFxx8wU,0,"attorney general, a deputy defense secretary",0.3333333432674408,Positive,train,1A7dqFxx8wU$_$0,positive,positive
1CjUHNYzW1E,11,Just keep on writing until God takes a break,2.0,Positive,train,1CjUHNYzW1E$_$11,positive,positive
1ESU5ONMMxs,14,"The philosophy of language can help us bring scary, powerful words out into the open, and figure out why they’re scary and powerful",0.6666666865348816,Positive,train,1ESU5ONMMxs$_$14,positive,positive
1ESU5ONMMxs,0,"People use it to describe to women who just, like, wear clothes that they consider revealing",-1.0,Negative,train,1ESU5ONMMxs$_$0,negative,negative
1ESU5ONMMxs,6,"Because when you use it, you’re signaling a specific attitude to other people",0.3333333432674408,Positive,train,1ESU5ONMMxs$_$6,positive,positive
